name,method,quality
flickr_cake_148,2,0.5
flickr_cake_15,1,0.5
flickr_cake_156,1,0.5
flickr_cake_161,2,0.5
flickr_cake_164,0,0
flickr_cake_170,0,0
flickr_cake_175,2,0.5
flickr_cake_188,1,1
flickr_cake_191,0,0
flickr_cake_193,2,0.5
flickr_cake_194,2,1
flickr_cake_195,2,0.5
flickr_cake_197,2,0.5
flickr_cake_262,1,0.5
flickr_cake_27,2,1
flickr_cake_28,0,0
flickr_cake_30,0,0
flickr_cake_303,0,0
flickr_cake_307,1,0.5
flickr_cake_314,0,0
flickr_cake_319,1,0.5
flickr_cake_334,2,0.5
flickr_cake_335,2,0.5
flickr_cake_336,0,0
flickr_cake_337,0,0
flickr_cake_349,1,0.5
flickr_cake_352,2,0.5
flickr_cake_360,0,0
flickr_cake_361,0,0
flickr_cake_371,1,0.5
flickr_cake_377,1,0.5
flickr_cake_399,0,0
flickr_cake_404,1,0.5
flickr_cake_405,1,0.5
flickr_cake_406,0,0
flickr_cake_407,0,0
flickr_cake_408,0,0
flickr_cake_41,2,0.5
flickr_cake_43,1,0.5
flickr_cake_431,2,0.5
flickr_cake_437,2,0.5
flickr_cake_439,1,0.5
flickr_cake_440,1,0.5
flickr_cake_442,2,0.5
flickr_cake_455,0,0
flickr_cake_456,2,0.5
flickr_cake_47,1,0.5
flickr_cake_49,1,0.5
flickr_cake_51,1,0.5
flickr_cake_52,0,0
flickr_cake_59,1,0.5
flickr_cake_6,1,0.5
flickr_cake_62,1,0.5
flickr_cake_66,1,0.5
flickr_cake_72,1,0.5
flickr_cake_73,1,0.5
flickr_cake_76,1,1
flickr_cake_77,1,1
flickr_cake_82,0,0
flickr_cake_83,1,0.5
flickr_cake_87,2,0.5
flickr_cake_89,2,0.5
flickr_cake_92,1,0.5
flickr_cake_94,1,0.5
flickr_cake_97,2,0.5
flickr_cake_98,0,0
flickr_canvas_1,2,0.5
flickr_canvas_100,0,0
flickr_canvas_103,0,0
flickr_canvas_104,0,0
flickr_canvas_106,0,0
flickr_canvas_107,1,0.5
flickr_canvas_108,2,0.5
flickr_canvas_109,1,0.5
flickr_canvas_11,1,0.5
flickr_canvas_110,1,1
flickr_canvas_111,1,1
flickr_canvas_112,0,0
flickr_canvas_12,2,0.5
flickr_canvas_124,2,0.5
flickr_canvas_131,2,0.5
flickr_canvas_134,1,1
flickr_canvas_135,1,1
flickr_canvas_141,2,0.5
flickr_canvas_146,1,0.5
flickr_canvas_149,0,0
flickr_canvas_158,0,0
flickr_canvas_160,0,0
flickr_canvas_162,1,0.5
flickr_canvas_163,1,0.5
flickr_canvas_17,0,0
flickr_canvas_173,2,0.5
flickr_canvas_180,2,0.5
flickr_canvas_185,1,0.5
flickr_canvas_197,1,0.5
flickr_canvas_202,1,0.5
flickr_canvas_206,1,1
flickr_canvas_207,0,0
flickr_canvas_21,0,0
flickr_canvas_216,0,0
flickr_canvas_219,2,0.5
flickr_canvas_230,1,0.5
flickr_canvas_24,0,0
flickr_canvas_26,2,0.5
flickr_canvas_29,1,1
flickr_canvas_291,1,0.5
flickr_canvas_301,1,1
flickr_canvas_302,2,0.5
flickr_canvas_303,1,0.5
flickr_canvas_304,1,0.5
flickr_canvas_307,2,0.5
flickr_canvas_308,1,0.5
flickr_canvas_309,3,1
flickr_canvas_31,1,0.5
flickr_canvas_315,2,0.5
flickr_canvas_317,2,0.5
flickr_canvas_325,2,0.5
flickr_canvas_326,1,0.5
flickr_canvas_327,1,0.5
flickr_canvas_328,0,0
flickr_canvas_330,1,0.5
flickr_canvas_331,1,0.5
flickr_canvas_334,1,0.5
flickr_canvas_339,1,0.5
flickr_canvas_34,1,0.5
flickr_canvas_340,1,0.5
flickr_canvas_344,1,0.5
flickr_canvas_346,0,0
flickr_canvas_354,2,0.5
flickr_canvas_358,0,0
flickr_canvas_36,1,0.5
flickr_canvas_360,0,0
flickr_canvas_366,1,0.5
flickr_canvas_368,2,0.5
flickr_canvas_37,1,0.5
flickr_canvas_372,0,0
flickr_canvas_373,0,0
flickr_canvas_375,0,0
flickr_canvas_380,0,0
flickr_canvas_388,2,0.5
flickr_canvas_392,2,0.5
flickr_canvas_393,2,0.5
flickr_canvas_394,2,1
flickr_canvas_395,1,0.5
flickr_canvas_397,1,0.5
flickr_canvas_398,1,0.5
flickr_canvas_399,1,0.5
flickr_canvas_4,1,0.5
flickr_canvas_40,3,1
flickr_canvas_400,1,0.5
flickr_canvas_403,1,0.5
flickr_canvas_404,0,0
flickr_canvas_405,1,0.5
flickr_canvas_408,1,0.5
flickr_canvas_41,1,0.5
flickr_canvas_414,0,0
flickr_canvas_419,2,0.5
flickr_canvas_42,0,0
flickr_canvas_420,2,0.5
flickr_canvas_425,1,0.5
flickr_canvas_426,0,0
flickr_canvas_433,1,0.5
flickr_canvas_436,0,0
flickr_canvas_437,2,0.5
flickr_canvas_438,0,0
flickr_canvas_44,0,0
flickr_canvas_440,1,0.5
flickr_canvas_459,0,0
flickr_canvas_466,0,0
flickr_canvas_468,1,0.5
flickr_canvas_469,0,0
flickr_canvas_470,0,0
flickr_canvas_472,0,0
flickr_canvas_479,2,0.5
flickr_canvas_483,1,0.5
flickr_canvas_485,2,0.5
flickr_canvas_51,2,0.5
flickr_canvas_52,1,0.5
flickr_canvas_54,1,0.5
flickr_canvas_59,2,0.5
flickr_canvas_60,0,0
flickr_canvas_62,0,0
flickr_canvas_64,1,0.5
flickr_canvas_65,0,0
flickr_canvas_66,2,0.5
flickr_canvas_67,0,0
flickr_canvas_68,1,0.5
flickr_canvas_69,1,0.5
flickr_canvas_7,1,0.5
flickr_canvas_70,1,0.5
flickr_canvas_71,1,1
flickr_canvas_72,3,1
flickr_canvas_75,1,1
flickr_canvas_76,1,1
flickr_canvas_80,1,0.5
flickr_canvas_82,0,0
flickr_canvas_83,1,0.5
flickr_canvas_84,0,0
flickr_canvas_85,2,0.5
flickr_canvas_86,0,0
flickr_canvas_87,0,0
flickr_canvas_88,0,0
flickr_canvas_90,0,0
flickr_canvas_92,0,0
flickr_canvas_94,1,0.5
flickr_canvas_98,1,0.5
flickr_canvas_99,2,0.5
flickr_cardboard_1,1,0.5
flickr_cardboard_102,1,0.5
flickr_cardboard_106,0,0
flickr_cardboard_107,1,0.5
flickr_cardboard_108,0,0
flickr_cardboard_110,1,0.5
flickr_cardboard_113,1,0.5
flickr_cardboard_115,1,0.5
flickr_cardboard_119,2,0.5
flickr_cardboard_121,2,0.5
flickr_cardboard_122,2,0.5
flickr_cardboard_123,2,0.5
flickr_cardboard_127,1,0.5
flickr_cardboard_128,1,0.5
flickr_cardboard_129,0,0
flickr_cardboard_140,3,1
flickr_cardboard_141,1,1
flickr_cardboard_142,1,1
flickr_cardboard_143,1,1
flickr_cardboard_144,1,1
flickr_cardboard_146,1,0.5
flickr_cardboard_147,1,1
flickr_cardboard_148,1,1
flickr_cardboard_149,1,1
flickr_cardboard_15,1,0.5
flickr_cardboard_150,2,0.5
flickr_cardboard_153,1,0.5
flickr_cardboard_156,1,1
flickr_cardboard_157,1,0.5
flickr_cardboard_159,1,1
flickr_cardboard_16,1,0.5
flickr_cardboard_160,1,0.5
flickr_cardboard_162,0,0
flickr_cardboard_163,1,0.5
flickr_cardboard_164,0,0
flickr_cardboard_167,0,0
flickr_cardboard_168,0,0
flickr_cardboard_17,3,1
flickr_cardboard_177,1,1
flickr_cardboard_178,1,0.5
flickr_cardboard_179,1,1
flickr_cardboard_184,0,0
flickr_cardboard_185,0,0
flickr_cardboard_190,4,1
flickr_cardboard_191,4,1
flickr_cardboard_194,1,0.5
flickr_cardboard_195,1,1
flickr_cardboard_196,1,0.5
flickr_cardboard_197,1,0.5
flickr_cardboard_198,3,1
flickr_cardboard_199,0,0
flickr_cardboard_201,1,1
flickr_cardboard_208,1,0.5
flickr_cardboard_209,1,0.5
flickr_cardboard_21,0,0
flickr_cardboard_210,1,0.5
flickr_cardboard_211,2,0.5
flickr_cardboard_212,2,1
flickr_cardboard_213,0,0
flickr_cardboard_214,2,0.5
flickr_cardboard_215,2,0.5
flickr_cardboard_216,0,0
flickr_cardboard_218,1,0.5
flickr_cardboard_219,1,0.5
flickr_cardboard_22,1,0.5
flickr_cardboard_220,0,0
flickr_cardboard_221,0,0
flickr_cardboard_224,0,0
flickr_cardboard_229,0,0
flickr_cardboard_23,0,0
flickr_cardboard_233,1,0.5
flickr_cardboard_236,1,0.5
flickr_cardboard_237,1,1
flickr_cardboard_238,1,0.5
flickr_cardboard_239,2,0.5
flickr_cardboard_24,1,0.5
flickr_cardboard_240,1,1
flickr_cardboard_245,1,1
flickr_cardboard_247,0,0
flickr_cardboard_248,0,0
flickr_cardboard_249,1,0.5
flickr_cardboard_25,0,0
flickr_cardboard_250,0,0
flickr_cardboard_251,2,0.5
flickr_cardboard_252,1,1
flickr_cardboard_253,1,0.5
flickr_cardboard_254,1,1
flickr_cardboard_257,4,1
flickr_cardboard_258,1,0.5
flickr_cardboard_26,0,0
flickr_cardboard_262,0,0
flickr_cardboard_263,0,0
flickr_cardboard_264,0,0
flickr_cardboard_267,1,0.5
flickr_cardboard_27,1,0.5
flickr_cardboard_270,1,0.5
flickr_cardboard_271,0,0
flickr_cardboard_272,1,1
flickr_cardboard_273,3,1
flickr_cardboard_274,1,0.5
flickr_cardboard_275,3,1
flickr_cardboard_276,1,0.5
flickr_cardboard_277,1,0.5
flickr_cardboard_278,1,1
flickr_cardboard_279,1,0.5
flickr_cardboard_284,1,0.5
flickr_cardboard_286,1,0.5
flickr_cardboard_288,1,0.5
flickr_cardboard_289,2,0.5
flickr_cardboard_29,0,0
flickr_cardboard_292,1,0.5
flickr_cardboard_294,0,0
flickr_cardboard_296,1,1
flickr_cardboard_298,1,0.5
flickr_cardboard_306,2,1
flickr_cardboard_308,1,1
flickr_cardboard_313,1,1
flickr_cardboard_321,1,0.5
flickr_cardboard_324,2,0.5
flickr_cardboard_325,2,0.5
flickr_cardboard_326,0,0
flickr_cardboard_327,0,0
flickr_cardboard_331,1,0.5
flickr_cardboard_334,0,0
flickr_cardboard_340,1,0.5
flickr_cardboard_343,0,0
flickr_cardboard_344,2,0.5
flickr_cardboard_347,1,1
flickr_cardboard_349,0,0
flickr_cardboard_35,1,0.5
flickr_cardboard_351,1,0.5
flickr_cardboard_353,0,0
flickr_cardboard_354,0,0
flickr_cardboard_355,1,0.5
flickr_cardboard_358,1,0.5
flickr_cardboard_359,1,1
flickr_cardboard_36,1,0.5
flickr_cardboard_362,0,0
flickr_cardboard_368,1,0.5
flickr_cardboard_370,0,0
flickr_cardboard_371,2,0.5
flickr_cardboard_373,0,0
flickr_cardboard_380,1,0.5
flickr_cardboard_383,0,0
flickr_cardboard_384,2,0.5
flickr_cardboard_386,1,0.5
flickr_cardboard_387,1,0.5
flickr_cardboard_388,1,0.5
flickr_cardboard_393,1,0.5
flickr_cardboard_394,1,0.5
flickr_cardboard_395,0,0
flickr_cardboard_396,1,0.5
flickr_cardboard_397,1,0.5
flickr_cardboard_399,1,0.5
flickr_cardboard_400,1,0.5
flickr_cardboard_404,3,0.5
flickr_cardboard_407,1,0.5
flickr_cardboard_410,3,1
flickr_cardboard_419,2,0.5
flickr_cardboard_42,0,0
flickr_cardboard_421,0,0
flickr_cardboard_423,4,1
flickr_cardboard_427,0,0
flickr_cardboard_428,0,0
flickr_cardboard_438,0,0
flickr_cardboard_439,0,0
flickr_cardboard_44,0,0
flickr_cardboard_440,2,0.5
flickr_cardboard_441,1,0.5
flickr_cardboard_442,1,0.5
flickr_cardboard_443,0,0
flickr_cardboard_447,0,0
flickr_cardboard_448,1,1
flickr_cardboard_45,1,1
flickr_cardboard_453,1,1
flickr_cardboard_459,1,0.5
flickr_cardboard_46,0,0
flickr_cardboard_468,1,0.5
flickr_cardboard_469,0,0
flickr_cardboard_470,1,0.5
flickr_cardboard_472,1,1
flickr_cardboard_476,0,0
flickr_cardboard_478,0,0
flickr_cardboard_479,1,1
flickr_cardboard_480,1,1
flickr_cardboard_56,1,0.5
flickr_cardboard_57,0,0
flickr_cardboard_58,2,0.5
flickr_cardboard_63,0,0
flickr_cardboard_65,0,0
flickr_cardboard_66,0,0
flickr_cardboard_71,1,0.5
flickr_cardboard_75,0,0
flickr_cardboard_77,0,0
flickr_cardboard_79,1,1
flickr_cardboard_82,0,0
flickr_cardboard_88,1,1
flickr_cardboard_95,1,0.5
flickr_cardboard_96,1,0.5
flickr_cardboard_97,1,0.5
flickr_carpet_1,1,0.5
flickr_carpet_102,1,1
flickr_carpet_103,0,0
flickr_carpet_107,1,0.5
flickr_carpet_116,0,0
flickr_carpet_117,0,0
flickr_carpet_118,0,0
flickr_carpet_119,0,0
flickr_carpet_12,0,0
flickr_carpet_121,1,0.5
flickr_carpet_123,1,0.5
flickr_carpet_124,0,0
flickr_carpet_127,1,1
flickr_carpet_134,1,1
flickr_carpet_136,0,0
flickr_carpet_139,2,0.5
flickr_carpet_14,1,0.5
flickr_carpet_141,1,1
flickr_carpet_145,0,0
flickr_carpet_146,1,0.5
flickr_carpet_151,0,0
flickr_carpet_153,0,0
flickr_carpet_154,0,0
flickr_carpet_155,1,0.5
flickr_carpet_156,2,0.5
flickr_carpet_157,0,0
flickr_carpet_159,0,0
flickr_carpet_161,0,0
flickr_carpet_163,1,0.5
flickr_carpet_164,3,1
flickr_carpet_168,1,1
flickr_carpet_17,1,1
flickr_carpet_174,1,0.5
flickr_carpet_176,1,1
flickr_carpet_181,0,0
flickr_carpet_182,0,0
flickr_carpet_183,1,0.5
flickr_carpet_184,2,0.5
flickr_carpet_185,2,0.5
flickr_carpet_187,0,0
flickr_carpet_189,0,0
flickr_carpet_190,0,0
flickr_carpet_192,2,0.5
flickr_carpet_193,2,0.5
flickr_carpet_195,2,0.5
flickr_carpet_2,1,0.5
flickr_carpet_23,1,1
flickr_carpet_237,2,0.5
flickr_carpet_24,2,0.5
flickr_carpet_240,3,1
flickr_carpet_246,1,1
flickr_carpet_268,1,1
flickr_carpet_269,1,1
flickr_carpet_270,3,1
flickr_carpet_272,1,1
flickr_carpet_276,2,0.5
flickr_carpet_277,1,0.5
flickr_carpet_278,1,1
flickr_carpet_28,1,0.5
flickr_carpet_281,0,0
flickr_carpet_282,0,0
flickr_carpet_283,1,0.5
flickr_carpet_284,3,0.5
flickr_carpet_286,2,0.5
flickr_carpet_287,1,1
flickr_carpet_288,1,0.5
flickr_carpet_289,1,0.5
flickr_carpet_29,1,0.5
flickr_carpet_291,1,0.5
flickr_carpet_295,1,1
flickr_carpet_296,1,1
flickr_carpet_298,1,0.5
flickr_carpet_3,0,0
flickr_carpet_30,1,0.5
flickr_carpet_300,1,1
flickr_carpet_301,1,0.5
flickr_carpet_304,2,0.5
flickr_carpet_306,0,0
flickr_carpet_307,0,0
flickr_carpet_308,1,0.5
flickr_carpet_309,2,0.5
flickr_carpet_31,1,0.5
flickr_carpet_310,2,0.5
flickr_carpet_311,2,0.5
flickr_carpet_317,2,0.5
flickr_carpet_318,0,0
flickr_carpet_319,2,0.5
flickr_carpet_32,0,0
flickr_carpet_322,1,0.5
flickr_carpet_324,0,0
flickr_carpet_325,3,1
flickr_carpet_331,1,0.5
flickr_carpet_332,2,0.5
flickr_carpet_334,2,0.5
flickr_carpet_337,1,1
flickr_carpet_342,1,0.5
flickr_carpet_343,1,0.5
flickr_carpet_344,1,0.5
flickr_carpet_348,2,0.5
flickr_carpet_35,1,0.5
flickr_carpet_350,1,1
flickr_carpet_351,1,1
flickr_carpet_352,1,1
flickr_carpet_354,1,0.5
flickr_carpet_355,0,0
flickr_carpet_357,2,0.5
flickr_carpet_358,2,0.5
flickr_carpet_359,2,0.5
flickr_carpet_36,0,0
flickr_carpet_360,2,0.5
flickr_carpet_361,2,0.5
flickr_carpet_362,3,0.5
flickr_carpet_363,0,0
flickr_carpet_364,0,0
flickr_carpet_365,1,0.5
flickr_carpet_366,2,0.5
flickr_carpet_367,2,0.5
flickr_carpet_368,2,0.5
flickr_carpet_369,0,0
flickr_carpet_370,1,1
flickr_carpet_371,1,0.5
flickr_carpet_372,1,0.5
flickr_carpet_373,1,1
flickr_carpet_374,0,0
flickr_carpet_375,2,0.5
flickr_carpet_376,0,0
flickr_carpet_377,0,0
flickr_carpet_378,0,0
flickr_carpet_379,0,0
flickr_carpet_38,1,1
flickr_carpet_380,1,0.5
flickr_carpet_381,0,0
flickr_carpet_382,0,0
flickr_carpet_383,0,0
flickr_carpet_384,0,0
flickr_carpet_385,1,0.5
flickr_carpet_386,0,0
flickr_carpet_391,1,1
flickr_carpet_392,1,0.5
flickr_carpet_393,0,0
flickr_carpet_394,0,0
flickr_carpet_395,1,0.5
flickr_carpet_396,0,0
flickr_carpet_397,0,0
flickr_carpet_398,0,0
flickr_carpet_4,1,0.5
flickr_carpet_40,0,0
flickr_carpet_401,1,0.5
flickr_carpet_403,2,0.5
flickr_carpet_404,2,0.5
flickr_carpet_405,1,0.5
flickr_carpet_406,1,0.5
flickr_carpet_407,1,0.5
flickr_carpet_408,2,0.5
flickr_carpet_409,0,0
flickr_carpet_410,0,0
flickr_carpet_411,0,0
flickr_carpet_412,0,0
flickr_carpet_413,0,0
flickr_carpet_414,0,0
flickr_carpet_43,0,0
flickr_carpet_44,0,0
flickr_carpet_47,1,0.5
flickr_carpet_48,2,0.5
flickr_carpet_5,0,0
flickr_carpet_50,0,0
flickr_carpet_52,1,0.5
flickr_carpet_6,4,1
flickr_carpet_61,0,0
flickr_carpet_68,1,1
flickr_carpet_69,1,1
flickr_carpet_71,1,1
flickr_carpet_8,1,0.5
flickr_carpet_81,1,1
flickr_carpet_82,1,1
flickr_carpet_84,1,1
flickr_carpet_90,1,1
flickr_carpet_93,2,0.5
flickr_carpet_94,1,0.5
flickr_carpet_95,1,0.5
flickr_carpet_97,1,1
flickr_carpet_99,0,0
flickr_chips_1,0,0
flickr_chips_10,2,0.5
flickr_chips_102,2,0.5
flickr_chips_103,0,0
flickr_chips_105,1,0.5
flickr_chips_106,1,0.5
flickr_chips_107,1,0.5
flickr_chips_111,0,0
flickr_chips_114,1,0.5
flickr_chips_115,1,0.5
flickr_chips_121,1,0.5
flickr_chips_123,1,1
flickr_chips_124,2,0.5
flickr_chips_125,1,1
flickr_chips_126,1,1
flickr_chips_129,2,1
flickr_chips_130,2,0.5
flickr_chips_131,1,0.5
flickr_chips_132,1,0.5
flickr_chips_136,0,0
flickr_chips_137,0,0
flickr_chips_139,2,0.5
flickr_chips_140,2,0.5
flickr_chips_144,2,0.5
flickr_chips_145,2,0.5
flickr_chips_146,0,0
flickr_chips_147,1,0.5
flickr_chips_148,0,0
flickr_chips_149,2,0.5
flickr_chips_151,1,0.5
flickr_chips_152,1,0.5
flickr_chips_154,1,0.5
flickr_chips_168,2,0.5
flickr_chips_170,1,0.5
flickr_chips_177,1,1
flickr_chips_178,2,1
flickr_chips_180,1,0.5
flickr_chips_182,2,0.5
flickr_chips_183,1,1
flickr_chips_184,2,0.5
flickr_chips_186,1,0.5
flickr_chips_19,0,0
flickr_chips_191,1,0.5
flickr_chips_192,2,0.5
flickr_chips_193,2,1
flickr_chips_195,2,0.5
flickr_chips_200,1,0.5
flickr_chips_205,2,0.5
flickr_chips_211,0,0
flickr_chips_219,0,0
flickr_chips_228,1,0.5
flickr_chips_23,1,0.5
flickr_chips_231,1,0.5
flickr_chips_235,0,0
flickr_chips_237,0,0
flickr_chips_243,2,0.5
flickr_chips_249,2,1
flickr_chips_251,1,0.5
flickr_chips_253,0,0
flickr_chips_255,0,0
flickr_chips_262,1,1
flickr_chips_263,1,1
flickr_chips_264,1,0.5
flickr_chips_266,2,0.5
flickr_chips_267,2,0.5
flickr_chips_269,2,0.5
flickr_chips_27,1,0.5
flickr_chips_270,0,0
flickr_chips_272,1,0.5
flickr_chips_274,1,0.5
flickr_chips_275,1,0.5
flickr_chips_277,1,0.5
flickr_chips_278,2,0.5
flickr_chips_282,0,0
flickr_chips_283,1,0.5
flickr_chips_284,0,0
flickr_chips_285,2,0.5
flickr_chips_286,1,0.5
flickr_chips_293,0,0
flickr_chips_296,1,0.5
flickr_chips_30,1,0.5
flickr_chips_300,1,0.5
flickr_chips_302,0,0
flickr_chips_305,2,0.5
flickr_chips_306,0,0
flickr_chips_319,2,0.5
flickr_chips_320,2,0.5
flickr_chips_321,0,0
flickr_chips_322,1,0.5
flickr_chips_323,0,0
flickr_chips_324,2,0.5
flickr_chips_33,1,0.5
flickr_chips_333,1,1
flickr_chips_334,1,1
flickr_chips_341,1,1
flickr_chips_350,2,0.5
flickr_chips_351,1,0.5
flickr_chips_352,1,0.5
flickr_chips_355,1,0.5
flickr_chips_356,2,0.5
flickr_chips_358,2,0.5
flickr_chips_36,1,0.5
flickr_chips_360,0,0
flickr_chips_361,0,0
flickr_chips_362,0,0
flickr_chips_367,0,0
flickr_chips_368,1,0.5
flickr_chips_369,0,0
flickr_chips_37,1,1
flickr_chips_371,1,0.5
flickr_chips_372,1,0.5
flickr_chips_373,1,0.5
flickr_chips_374,0,0
flickr_chips_375,1,0.5
flickr_chips_376,0,0
flickr_chips_38,1,0.5
flickr_chips_380,1,0.5
flickr_chips_383,1,1
flickr_chips_384,1,0.5
flickr_chips_385,1,0.5
flickr_chips_386,0,0
flickr_chips_387,1,1
flickr_chips_392,1,1
flickr_chips_395,1,1
flickr_chips_40,1,1
flickr_chips_405,0,0
flickr_chips_407,0,0
flickr_chips_409,2,0.5
flickr_chips_410,1,0.5
flickr_chips_414,2,0.5
flickr_chips_416,2,1
flickr_chips_417,2,0.5
flickr_chips_420,2,0.5
flickr_chips_427,2,0.5
flickr_chips_428,1,0.5
flickr_chips_429,1,0.5
flickr_chips_43,1,1
flickr_chips_432,2,0.5
flickr_chips_433,1,0.5
flickr_chips_437,1,0.5
flickr_chips_439,1,0.5
flickr_chips_441,2,0.5
flickr_chips_442,3,1
flickr_chips_450,2,0.5
flickr_chips_453,1,0.5
flickr_chips_455,2,0.5
flickr_chips_456,0,0
flickr_chips_457,0,0
flickr_chips_460,0,0
flickr_chips_466,0,0
flickr_chips_47,1,1
flickr_chips_48,1,0.5
flickr_chips_49,1,0.5
flickr_chips_5,1,1
flickr_chips_51,1,0.5
flickr_chips_55,1,0.5
flickr_chips_66,1,0.5
flickr_chips_72,1,0.5
flickr_chips_74,0,0
flickr_chips_75,0,0
flickr_chips_76,2,0.5
flickr_chips_81,1,1
flickr_chips_83,1,0.5
flickr_circular_10,0,0
flickr_circular_104,0,0
flickr_circular_106,0,0
flickr_circular_107,0,0
flickr_circular_114,0,0
flickr_circular_115,0,0
flickr_circular_116,1,0.5
flickr_circular_117,1,0.5
flickr_circular_124,0,0
flickr_circular_125,0,0
flickr_circular_127,1,0.5
flickr_circular_128,0,0
flickr_circular_136,1,0.5
flickr_circular_139,2,0.5
flickr_circular_14,1,0.5
flickr_circular_142,2,0.5
flickr_circular_143,2,0.5
flickr_circular_149,1,0.5
flickr_circular_15,0,0
flickr_circular_158,0,0
flickr_circular_159,1,0.5
flickr_circular_162,1,0.5
flickr_circular_164,2,0.5
flickr_circular_165,0,0
flickr_circular_166,0,0
flickr_circular_167,2,0.5
flickr_circular_170,0,0
flickr_circular_174,1,0.5
flickr_circular_179,0,0
flickr_circular_18,2,0.5
flickr_circular_180,1,0.5
flickr_circular_181,0,0
flickr_circular_185,0,0
flickr_circular_186,1,0.5
flickr_circular_188,1,0.5
flickr_circular_191,0,0
flickr_circular_195,0,0
flickr_circular_197,0,0
flickr_circular_198,1,0.5
flickr_circular_199,1,1
flickr_circular_2,1,0.5
flickr_circular_200,1,0.5
flickr_circular_202,0,0
flickr_circular_203,1,0.5
flickr_circular_21,0,0
flickr_circular_211,0,0
flickr_circular_214,0,0
flickr_circular_219,1,0.5
flickr_circular_22,1,0.5
flickr_circular_240,0,0
flickr_circular_245,0,0
flickr_circular_25,1,0.5
flickr_circular_251,1,0.5
flickr_circular_252,1,0.5
flickr_circular_253,2,1
flickr_circular_254,0,0
flickr_circular_257,3,1
flickr_circular_26,1,0.5
flickr_circular_265,0,0
flickr_circular_267,1,0.5
flickr_circular_268,2,0.5
flickr_circular_269,2,0.5
flickr_circular_27,0,0
flickr_circular_270,1,1
flickr_circular_271,0,0
flickr_circular_298,2,0.5
flickr_circular_30,0,0
flickr_circular_301,0,0
flickr_circular_302,0,0
flickr_circular_312,0,0
flickr_circular_313,0,0
flickr_circular_314,2,0.5
flickr_circular_321,1,0.5
flickr_circular_323,0,0
flickr_circular_325,1,0.5
flickr_circular_326,2,0.5
flickr_circular_340,0,0
flickr_circular_35,2,0.5
flickr_circular_350,1,1
flickr_circular_354,0,0
flickr_circular_360,2,1
flickr_circular_365,0,0
flickr_circular_366,0,0
flickr_circular_367,0,0
flickr_circular_37,0,0
flickr_circular_378,0,0
flickr_circular_379,1,1
flickr_circular_38,1,0.5
flickr_circular_385,0,0
flickr_circular_388,0,0
flickr_circular_395,0,0
flickr_circular_402,1,0.5
flickr_circular_404,0,0
flickr_circular_405,0,0
flickr_circular_41,0,0
flickr_circular_410,0,0
flickr_circular_415,1,0.5
flickr_circular_43,0,0
flickr_circular_430,1,0.5
flickr_circular_432,1,1
flickr_circular_434,1,1
flickr_circular_438,1,1
flickr_circular_44,1,0.5
flickr_circular_441,1,0.5
flickr_circular_442,2,0.5
flickr_circular_447,1,0.5
flickr_circular_449,1,0.5
flickr_circular_45,0,0
flickr_circular_450,0,0
flickr_circular_451,0,0
flickr_circular_452,0,0
flickr_circular_453,0,0
flickr_circular_454,0,0
flickr_circular_455,1,0.5
flickr_circular_457,0,0
flickr_circular_459,1,0.5
flickr_circular_46,1,0.5
flickr_circular_460,1,0.5
flickr_circular_461,1,1
flickr_circular_469,0,0
flickr_circular_470,0,0
flickr_circular_473,2,0.5
flickr_circular_475,0,0
flickr_circular_53,1,1
flickr_circular_54,0,0
flickr_circular_55,2,1
flickr_circular_7,2,0.5
flickr_circular_71,1,0.5
flickr_circular_72,1,0.5
flickr_circular_73,0,0
flickr_circular_74,1,0.5
flickr_circular_8,3,1
flickr_circular_81,1,0.5
flickr_circular_82,1,0.5
flickr_circular_84,1,0.5
flickr_circular_85,0,0
flickr_circular_86,1,1
flickr_circular_88,1,0.5
flickr_circular_91,0,0
flickr_circular_94,1,0.5
flickr_cliff_1,1,0.5
flickr_cliff_100,0,0
flickr_cliff_101,1,1
flickr_cliff_105,0,0
flickr_cliff_107,1,1
flickr_cliff_111,0,0
flickr_cliff_112,1,1
flickr_cliff_113,1,0.5
flickr_cliff_114,1,0.5
flickr_cliff_115,3,0.5
flickr_cliff_116,1,0.5
flickr_cliff_117,1,1
flickr_cliff_118,1,0.5
flickr_cliff_119,1,0.5
flickr_cliff_120,1,0.5
flickr_cliff_121,1,0.5
flickr_cliff_122,2,0.5
flickr_cliff_123,0,0
flickr_cliff_125,0,0
flickr_cliff_126,0,0
flickr_cliff_127,0,0
flickr_cliff_128,1,0.5
flickr_cliff_129,0,0
flickr_cliff_130,0,0
flickr_cliff_131,1,0.5
flickr_cliff_132,1,0.5
flickr_cliff_133,1,0.5
flickr_cliff_134,1,1
flickr_cliff_135,0,0
flickr_cliff_136,1,1
flickr_cliff_138,1,0.5
flickr_cliff_139,1,1
flickr_cliff_14,1,0.5
flickr_cliff_140,1,0.5
flickr_cliff_141,1,0.5
flickr_cliff_142,1,0.5
flickr_cliff_143,1,0.5
flickr_cliff_144,1,0.5
flickr_cliff_145,1,0.5
flickr_cliff_146,1,1
flickr_cliff_147,0,0
flickr_cliff_149,1,0.5
flickr_cliff_155,1,1
flickr_cliff_158,1,1
flickr_cliff_159,0,0
flickr_cliff_163,0,0
flickr_cliff_169,0,0
flickr_cliff_17,0,0
flickr_cliff_170,1,0.5
flickr_cliff_171,0,0
